timestamp,state,candidate_id,party,votes,votes_estimated,win_probability,ranking,total_votes,total_votes_estimated,total_votes_remaining,eevp
1730856746,kentucky,trump-d,GOP,821488,1348514,1,1,1306075,2100248,823563,59.39
1730856746,kentucky,harris-k,DEM,464380,717065,0,2,1306075,2100248,823563,59.39
1730856786,kentucky,harris-k,DEM,466893,717065,0,2,1315175,2100248,823563,59.81
1730856786,kentucky,trump-d,GOP,827961,1348514,1,1,1315175,2100248,823563,59.81
1730856789,kentucky,trump-d,GOP,827961,1345202,1,1,1315175,2091821,777390,59.81
1730856789,kentucky,harris-k,DEM,466893,711404,0,2,1315175,2091821,777390,59.81
1730856816,kentucky,trump-d,GOP,827961,1345202,1,1,1315175,2091821,777390,59.94
1730856816,kentucky,harris-k,DEM,466893,711404,0,2,1315175,2091821,777390,59.94
1730856867,kentucky,trump-d,GOP,827961,1344080,1,1,1315175,2091410,776886,59.97
1730856867,kentucky,harris-k,DEM,466893,711924,0,2,1315175,2091410,776886,59.97
1730856947,kentucky,harris-k,DEM,471615,710408,0,2,1329761,2089467,760313,60.63
1730856947,kentucky,trump-d,GOP,837669,1343855,1,1,1329761,2089467,760313,60.63
1730857009,kentucky,harris-k,DEM,475017,710408,0,2,1342159,2089467,760313,61.2
1730857009,kentucky,trump-d,GOP,846491,1343855,1,1,1342159,2089467,760313,61.2
1730857042,kentucky,trump-d,GOP,846491,1346185,1,1,1342159,2096110,754542,61.2
1730857042,kentucky,harris-k,DEM,475017,714632,0,2,1342159,2096110,754542,61.2
1730857097,kentucky,trump-d,GOP,846491,1346185,1,1,1342159,2096110,754542,61.2
1730857097,kentucky,harris-k,DEM,475017,714632,0,2,1342159,2096110,754542,61.2
1730857131,kentucky,trump-d,GOP,846491,1345941,1,1,1342159,2095302,753786,61.2
1730857131,kentucky,harris-k,DEM,475017,713906,0,2,1342159,2095302,753786,61.2
1730857157,kentucky,trump-d,GOP,854827,1345941,1,1,1352982,2095302,753786,61.7
1730857157,kentucky,harris-k,DEM,477373,713906,0,2,1352982,2095302,753786,61.7
1730857194,kentucky,harris-k,DEM,477373,713906,0,2,1352982,2095302,753786,61.69
1730857194,kentucky,trump-d,GOP,854827,1345941,1,1,1352982,2095302,753786,61.69
1730857267,kentucky,harris-k,DEM,485132,713906,0,2,1378283,2095302,753786,62.84
1730857267,kentucky,trump-d,GOP,872038,1345941,1,1,1378283,2095302,753786,62.84
1730857282,kentucky,trump-d,GOP,872038,1345941,1,1,1378283,2095302,753786,62.84
1730857282,kentucky,harris-k,DEM,485132,713906,0,2,1378283,2095302,753786,62.84
1730857292,kentucky,harris-k,DEM,485132,716184,0,2,1378283,2100508,722855,62.84
1730857292,kentucky,trump-d,GOP,872038,1349684,1,1,1378283,2100508,722855,62.84
1730857299,kentucky,trump-d,GOP,914858,1349684,1,1,1488533,2100508,722855,67.87
1730857299,kentucky,harris-k,DEM,550353,716184,0,2,1488533,2100508,722855,67.87
1730857397,kentucky,harris-k,DEM,552658,716184,0,2,1499953,2100508,722855,68.39
1730857397,kentucky,trump-d,GOP,923839,1349684,1,1,1499953,2100508,722855,68.39
1730857468,kentucky,harris-k,DEM,552658,718825,0,2,1499953,2102582,603058,68.39
1730857468,kentucky,trump-d,GOP,923839,1349532,1,1,1499953,2102582,603058,68.39
1730857479,kentucky,trump-d,GOP,933549,1349532,1,1,1512048,2102582,603058,69.01
1730857479,kentucky,harris-k,DEM,554893,718825,0,2,1512048,2102582,603058,69.01
1730857557,kentucky,harris-k,DEM,554893,718442,0,2,1512048,2101676,589967,69.01
1730857557,kentucky,trump-d,GOP,933549,1348917,1,1,1512048,2101676,589967,69.01
1730857557,kentucky,trump-d,GOP,933549,1348917,1,1,1512048,2101676,589967,69.01
1730857557,kentucky,harris-k,DEM,554893,718442,0,2,1512048,2101676,589967,69.01
1730857610,kentucky,harris-k,DEM,555534,718442,0,2,1518259,2101676,589967,69.29
1730857610,kentucky,trump-d,GOP,939080,1348917,1,1,1518259,2101676,589967,69.29
1730857644,kentucky,harris-k,DEM,555534,719019,0,2,1518259,2102139,584240,69.29
1730857644,kentucky,trump-d,GOP,939080,1349034,1,1,1518259,2102139,584240,69.29
1730857681,kentucky,trump-d,GOP,939080,1349034,1,1,1518259,2102139,584240,69.29
1730857681,kentucky,harris-k,DEM,555534,719019,0,2,1518259,2102139,584240,69.29
1730857728,kentucky,harris-k,DEM,555534,719246,0,2,1518259,2102208,584201,69.29
1730857728,kentucky,trump-d,GOP,939080,1348940,1,1,1518259,2102208,584201,69.29
1730857748,kentucky,harris-k,DEM,556368,719246,0,2,1522970,2102208,584201,69.5
1730857748,kentucky,trump-d,GOP,942888,1348940,1,1,1522970,2102208,584201,69.5
1730857768,kentucky,harris-k,DEM,557277,719246,0,2,1528244,2102208,584201,69.74
1730857768,kentucky,trump-d,GOP,947176,1348940,1,1,1528244,2102208,584201,69.74
1730857858,kentucky,harris-k,DEM,558116,719246,0,2,1534472,2102208,584201,70.04
1730857858,kentucky,trump-d,GOP,952522,1348940,1,1,1534472,2102208,584201,70.04
1730857941,kentucky,trump-d,GOP,957712,1348940,1,1,1541910,2102208,584201,70.38
1730857941,kentucky,harris-k,DEM,560244,719246,0,2,1541910,2102208,584201,70.38
1730857978,kentucky,trump-d,GOP,960158,1348940,1,1,1544955,2102208,584201,70.51
1730857978,kentucky,harris-k,DEM,560783,719246,0,2,1544955,2102208,584201,70.51
1730858108,kentucky,trump-d,GOP,970952,1348940,1,1,1558085,2102208,584201,71.11
1730858108,kentucky,harris-k,DEM,562956,719246,0,2,1558085,2102208,584201,71.11
1730858124,kentucky,harris-k,DEM,562956,719246,0,2,1558085,2102208,584201,71.11
1730858124,kentucky,trump-d,GOP,970952,1348940,1,1,1558085,2102208,584201,71.11
1730858246,kentucky,harris-k,DEM,564352,719246,0,2,1562329,2102208,584201,71.31
1730858246,kentucky,trump-d,GOP,973699,1348940,1,1,1562329,2102208,584201,71.31
1730858268,kentucky,trump-d,GOP,973699,1348940,1,1,1562329,2102208,584201,71.31
1730858268,kentucky,harris-k,DEM,564352,719246,0,2,1562329,2102208,584201,71.31
1730858308,kentucky,trump-d,GOP,973699,1348940,1,1,1562329,2102208,584201,71.39
1730858308,kentucky,harris-k,DEM,564352,719246,0,2,1562329,2102208,584201,71.39
1730858348,kentucky,harris-k,DEM,565228,719246,0,2,1565892,2102208,584201,71.55
1730858348,kentucky,trump-d,GOP,976317,1348940,1,1,1565892,2102208,584201,71.55
1730858409,kentucky,trump-d,GOP,992673,1348940,1,1,1590499,2102208,584201,72.68
1730858409,kentucky,harris-k,DEM,573050,719246,0,2,1590499,2102208,584201,72.68
1730858539,kentucky,trump-d,GOP,1009238,1348940,1,1,1615880,2102208,584201,73.86
1730858539,kentucky,harris-k,DEM,581387,719246,0,2,1615880,2102208,584201,73.86
1730858559,kentucky,trump-d,GOP,1009238,1348940,1,1,1615880,2102208,584201,73.86
1730858559,kentucky,harris-k,DEM,581387,719246,0,2,1615880,2102208,584201,73.86
1730858588,kentucky,trump-d,GOP,1021199,1348940,1,1,1630671,2102208,584201,74.53
1730858588,kentucky,harris-k,DEM,584056,719246,0,2,1630671,2102208,584201,74.53
1730858595,kentucky,harris-k,DEM,584056,719091,0,2,1630671,2105688,475401,74.53
1730858595,kentucky,trump-d,GOP,1021199,1352737,1,1,1630671,2105688,475401,74.53
1730858708,kentucky,harris-k,DEM,591995,719091,0,2,1657466,2105688,475401,75.76
1730858708,kentucky,trump-d,GOP,1039728,1352737,1,1,1657466,2105688,475401,75.76
1730858728,kentucky,harris-k,DEM,591995,719513,0,2,1657466,2108246,451070,75.76
1730858728,kentucky,trump-d,GOP,1039728,1354730,1,1,1657466,2108246,451070,75.76
1730858776,kentucky,trump-d,GOP,1043011,1354730,1,1,1661715,2108246,451070,75.95
1730858776,kentucky,harris-k,DEM,592918,719513,0,2,1661715,2108246,451070,75.95
1730858798,kentucky,harris-k,DEM,592918,719513,0,2,1661715,2108246,451070,75.96
1730858798,kentucky,trump-d,GOP,1043011,1354730,1,1,1661715,2108246,451070,75.96
1730858839,kentucky,trump-d,GOP,1043011,1354730,1,1,1661715,2108246,451070,75.97
1730858839,kentucky,harris-k,DEM,592918,719513,0,2,1661715,2108246,451070,75.97
1730858841,kentucky,harris-k,DEM,592918,715968,0,2,1661715,2101463,440011,75.97
1730858841,kentucky,trump-d,GOP,1043011,1351444,1,1,1661715,2101463,440011,75.97
1730858871,kentucky,harris-k,DEM,601985,715968,0,2,1701975,2101463,440011,77.81
1730858871,kentucky,trump-d,GOP,1073625,1351444,1,1,1701975,2101463,440011,77.81
1730858949,kentucky,trump-d,GOP,1077964,1351444,1,1,1707531,2101463,440011,78.06
1730858949,kentucky,harris-k,DEM,603138,715968,0,2,1707531,2101463,440011,78.06
1730858966,kentucky,harris-k,DEM,603138,716259,0,2,1707531,2103410,395977,78.06
1730858966,kentucky,trump-d,GOP,1077964,1353066,1,1,1707531,2103410,395977,78.06
1730859043,kentucky,trump-d,GOP,1082542,1353066,1,1,1713039,2103410,395977,78.31
1730859043,kentucky,harris-k,DEM,604015,716259,0,2,1713039,2103410,395977,78.31
1730859083,kentucky,trump-d,GOP,1082542,1351848,1,1,1713039,2100897,387917,78.31
1730859083,kentucky,harris-k,DEM,604015,714583,0,2,1713039,2100897,387917,78.31
1730859129,kentucky,harris-k,DEM,604015,714583,0,2,1713039,2100897,387917,78.32
1730859129,kentucky,trump-d,GOP,1082542,1351848,1,1,1713039,2100897,387917,78.32
1730859149,kentucky,trump-d,GOP,1096339,1351848,1,1,1731854,2100897,387917,79.19
1730859149,kentucky,harris-k,DEM,608808,714583,0,2,1731854,2100897,387917,79.19
1730859189,kentucky,harris-k,DEM,611986,714583,0,2,1745892,2100897,387917,79.85
1730859189,kentucky,trump-d,GOP,1106997,1351848,1,1,1745892,2100897,387917,79.85
1730859209,kentucky,harris-k,DEM,611986,715335,0,2,1745892,2101970,356158,79.85
1730859209,kentucky,trump-d,GOP,1106997,1352080,1,1,1745892,2101970,356158,79.85
1730859249,kentucky,trump-d,GOP,1117627,1352080,1,1,1760011,2101970,356158,80.49
1730859249,kentucky,harris-k,DEM,615265,715335,0,2,1760011,2101970,356158,80.49
1730859282,kentucky,trump-d,GOP,1137009,1352080,1,1,1787214,2101970,356158,81.74
1730859282,kentucky,harris-k,DEM,622728,715335,0,2,1787214,2101970,356158,81.74
1730859337,kentucky,trump-d,GOP,1137009,1350776,1,1,1787214,2098704,311627,81.74
1730859337,kentucky,harris-k,DEM,622728,713621,0,2,1787214,2098704,311627,81.74
1730859460,kentucky,harris-k,DEM,622728,714029,0,2,1787214,2099287,312221,81.74
1730859460,kentucky,trump-d,GOP,1137009,1351114,1,1,1787214,2099287,312221,81.74
1730859501,kentucky,harris-k,DEM,622728,714029,0,2,1787214,2099287,312221,81.74
1730859501,kentucky,trump-d,GOP,1137009,1351114,1,1,1787214,2099287,312221,81.74
1730859519,kentucky,trump-d,GOP,1137009,1351114,1,1,1787214,2099287,312221,81.75
1730859519,kentucky,harris-k,DEM,622728,714029,0,2,1787214,2099287,312221,81.75
1730859540,kentucky,trump-d,GOP,1137009,1351604,1,1,1787214,2099329,312243,81.75
1730859540,kentucky,harris-k,DEM,622728,713636,0,2,1787214,2099329,312243,81.75
1730859619,kentucky,trump-d,GOP,1166408,1351604,1,1,1827773,2099329,312243,83.65
1730859619,kentucky,harris-k,DEM,633269,713636,0,2,1827773,2099329,312243,83.65
1730859649,kentucky,harris-k,DEM,634219,713636,0,2,1831960,2099329,312243,83.89
1730859649,kentucky,trump-d,GOP,1169595,1351604,1,1,1831960,2099329,312243,83.89
1730859679,kentucky,harris-k,DEM,634219,713636,0,2,1831960,2099329,312243,83.94
1730859679,kentucky,trump-d,GOP,1169595,1351604,1,1,1831960,2099329,312243,83.94
1730859709,kentucky,trump-d,GOP,1169595,1351107,1,1,1831960,2097775,265959,83.94
1730859709,kentucky,harris-k,DEM,634219,712834,0,2,1831960,2097775,265959,83.94
1730859789,kentucky,trump-d,GOP,1174075,1351107,1,1,1838354,2097775,265959,84.23
1730859789,kentucky,harris-k,DEM,636037,712834,0,2,1838354,2097775,265959,84.23
1730859842,kentucky,trump-d,GOP,1174075,1350057,1,1,1838354,2096476,258239,84.23
1730859842,kentucky,harris-k,DEM,636037,712576,0,2,1838354,2096476,258239,84.23
1730859908,kentucky,harris-k,DEM,637039,712576,0,2,1843467,2096476,258239,84.46
1730859908,kentucky,trump-d,GOP,1178111,1350057,1,1,1843467,2096476,258239,84.46
1730859952,kentucky,trump-d,GOP,1178111,1350197,1,1,1843467,2098834,255569,84.46
1730859952,kentucky,harris-k,DEM,637039,714373,0,2,1843467,2098834,255569,84.46
1730859969,kentucky,trump-d,GOP,1178111,1350197,1,1,1843467,2098834,255569,84.72
1730859969,kentucky,harris-k,DEM,637039,714373,0,2,1843467,2098834,255569,84.72
1730860001,kentucky,harris-k,DEM,638028,714373,0,2,1848100,2098834,255569,84.94
1730860001,kentucky,trump-d,GOP,1181689,1350197,1,1,1848100,2098834,255569,84.94
1730860079,kentucky,trump-d,GOP,1181689,1350197,1,1,1848100,2098834,255569,85.15
1730860079,kentucky,harris-k,DEM,638028,714373,0,2,1848100,2098834,255569,85.15
1730860089,kentucky,trump-d,GOP,1181689,1350150,1,1,1848100,2098504,250575,85.15
1730860089,kentucky,harris-k,DEM,638028,714219,0,2,1848100,2098504,250575,85.15
1730860123,kentucky,trump-d,GOP,1185064,1350150,1,1,1852733,2098504,250575,85.37
1730860123,kentucky,harris-k,DEM,639201,714219,0,2,1852733,2098504,250575,85.37
1730860179,kentucky,harris-k,DEM,639201,714219,0,2,1852733,2098504,250575,85.36
1730860179,kentucky,trump-d,GOP,1185064,1350150,1,1,1852733,2098504,250575,85.36
1730860218,kentucky,trump-d,GOP,1185064,1346664,1,1,1852733,2090335,237958,85.36
1730860218,kentucky,harris-k,DEM,639201,709880,0,2,1852733,2090335,237958,85.36
1730860269,kentucky,trump-d,GOP,1201637,1346664,1,1,1875422,2090335,237958,86.41
1730860269,kentucky,harris-k,DEM,644960,709880,0,2,1875422,2090335,237958,86.41
1730860294,kentucky,harris-k,DEM,656877,709880,0,2,1897786,2090335,237958,87.44
1730860294,kentucky,trump-d,GOP,1211552,1346664,1,1,1897786,2090335,237958,87.44
1730860379,kentucky,trump-d,GOP,1223906,1346664,1,1,1912682,2090335,237958,88.12
1730860379,kentucky,harris-k,DEM,659258,709880,0,2,1912682,2090335,237958,88.12
1730860386,kentucky,trump-d,GOP,1223906,1350522,1,1,1912682,2093883,181421,88.12
1730860386,kentucky,harris-k,DEM,659258,710080,0,2,1912682,2093883,181421,88.12
1730860483,kentucky,trump-d,GOP,1227237,1350522,1,1,1916770,2093883,181421,88.31
1730860483,kentucky,harris-k,DEM,659955,710080,0,2,1916770,2093883,181421,88.31
1730860491,kentucky,trump-d,GOP,1227237,1350456,1,1,1916770,2094330,177907,88.31
1730860491,kentucky,harris-k,DEM,659955,710194,0,2,1916770,2094330,177907,88.31
1730860560,kentucky,trump-d,GOP,1227237,1350456,1,1,1916770,2094330,177907,88.3
1730860560,kentucky,harris-k,DEM,659955,710194,0,2,1916770,2094330,177907,88.3
1730860590,kentucky,trump-d,GOP,1227237,1350456,1,1,1916770,2094330,177907,88.32
1730860590,kentucky,harris-k,DEM,659955,710194,0,2,1916770,2094330,177907,88.32
1730860630,kentucky,trump-d,GOP,1227237,1350456,1,1,1916770,2094330,177907,88.36
1730860630,kentucky,harris-k,DEM,659955,710194,0,2,1916770,2094330,177907,88.36
1730860651,kentucky,harris-k,DEM,659955,711154,0,2,1916770,2095961,179512,88.36
1730860651,kentucky,trump-d,GOP,1227237,1351054,1,1,1916770,2095961,179512,88.36
1730860786,kentucky,harris-k,DEM,659955,710984,0,2,1916770,2095534,179089,88.36
1730860786,kentucky,trump-d,GOP,1227237,1350837,1,1,1916770,2095534,179089,88.36
1730860800,kentucky,trump-d,GOP,1227237,1350837,1,1,1916770,2095534,179089,88.33
1730860800,kentucky,harris-k,DEM,659955,710984,0,2,1916770,2095534,179089,88.33
1730860845,kentucky,harris-k,DEM,659955,710984,0,2,1916770,2095534,179089,88.33
1730860845,kentucky,trump-d,GOP,1227237,1350837,1,1,1916770,2095534,179089,88.33
1730860900,kentucky,harris-k,DEM,659955,710984,0,2,1916770,2095534,179089,88.35
1730860900,kentucky,trump-d,GOP,1227237,1350837,1,1,1916770,2095534,179089,88.35
1730860950,kentucky,harris-k,DEM,659955,710984,0,2,1916770,2095534,179089,88.39
1730860950,kentucky,trump-d,GOP,1227237,1350837,1,1,1916770,2095534,179089,88.39
1730860980,kentucky,trump-d,GOP,1232097,1350266,1,1,1922958,2093533,170887,88.67
1730860980,kentucky,harris-k,DEM,661211,709703,0,2,1922958,2093533,170887,88.67
1730861118,kentucky,harris-k,DEM,661211,710529,0,2,1922958,2095163,172490,88.67
1730861118,kentucky,trump-d,GOP,1232097,1350946,1,1,1922958,2095163,172490,88.67
1730861190,kentucky,harris-k,DEM,661211,710529,0,2,1922958,2095163,172490,88.74
1730861190,kentucky,trump-d,GOP,1232097,1350946,1,1,1922958,2095163,172490,88.74
1730861253,kentucky,harris-k,DEM,661211,710302,0,2,1922958,2094291,171713,88.74
1730861253,kentucky,trump-d,GOP,1232097,1350303,1,1,1922958,2094291,171713,88.74
1730861390,kentucky,harris-k,DEM,661211,710100,0,2,1922958,2094204,171425,88.74
1730861390,kentucky,trump-d,GOP,1232097,1350570,1,1,1922958,2094204,171425,88.74
1730861430,kentucky,harris-k,DEM,661211,710100,0,2,1922985,2094204,171425,88.74
1730861430,kentucky,trump-d,GOP,1232097,1350570,1,1,1922985,2094204,171425,88.74
1730861531,kentucky,trump-d,GOP,1262802,1350570,1,1,1970055,2094204,171425,90.93
1730861531,kentucky,harris-k,DEM,676884,710100,0,2,1970055,2094204,171425,90.93
1730861531,kentucky,harris-k,DEM,676884,710808,0,2,1970055,2095691,126049,90.93
1730861531,kentucky,trump-d,GOP,1262802,1351563,1,1,1970055,2095691,126049,90.93
1730861570,kentucky,trump-d,GOP,1262802,1351563,1,1,1970055,2095691,126049,91.08
1730861570,kentucky,harris-k,DEM,676884,710808,0,2,1970055,2095691,126049,91.08
1730861678,kentucky,trump-d,GOP,1262802,1351440,1,1,1970055,2095060,125369,91.08
1730861678,kentucky,harris-k,DEM,676884,710319,0,2,1970055,2095060,125369,91.08
1730861694,kentucky,harris-k,DEM,676884,710319,0,2,1970055,2095060,125369,91.08
1730861694,kentucky,trump-d,GOP,1262802,1351440,1,1,1970055,2095060,125369,91.08
1730861761,kentucky,harris-k,DEM,676884,710319,0,2,1970055,2095060,125369,91.13
1730861761,kentucky,trump-d,GOP,1262802,1351440,1,1,1970055,2095060,125369,91.13
1730861820,kentucky,trump-d,GOP,1262802,1351014,1,1,1970055,2094265,124544,91.13
1730861820,kentucky,harris-k,DEM,676884,710055,0,2,1970055,2094265,124544,91.13
1730861821,kentucky,trump-d,GOP,1265345,1351014,1,1,1973082,2094265,124544,91.27
1730861821,kentucky,harris-k,DEM,677343,710055,0,2,1973082,2094265,124544,91.27
1730861930,kentucky,trump-d,GOP,1265345,1351615,1,1,1973082,2094696,121960,91.27
1730861930,kentucky,harris-k,DEM,677343,709897,0,2,1973082,2094696,121960,91.27
1730862011,kentucky,trump-d,GOP,1265345,1351615,1,1,1973082,2094696,121960,91.26
1730862011,kentucky,harris-k,DEM,677343,709897,0,2,1973082,2094696,121960,91.26
1730862031,kentucky,trump-d,GOP,1265345,1351615,1,1,1973082,2094696,121960,91.25
1730862031,kentucky,harris-k,DEM,677343,709897,0,2,1973082,2094696,121960,91.25
1730862061,kentucky,harris-k,DEM,677343,709897,0,2,1973082,2094696,121960,91.43
1730862061,kentucky,trump-d,GOP,1265345,1351615,1,1,1973082,2094696,121960,91.43
1730862093,kentucky,trump-d,GOP,1269354,1351615,1,1,1978194,2094696,121960,91.67
1730862093,kentucky,harris-k,DEM,678394,709897,0,2,1978194,2094696,121960,91.67
1730862112,kentucky,trump-d,GOP,1269354,1353107,1,1,1978194,2097831,120010,91.67
1730862112,kentucky,harris-k,DEM,678394,711374,0,2,1978194,2097831,120010,91.67
1730862260,kentucky,harris-k,DEM,678394,710822,0,2,1978194,2096360,118494,91.67
1730862260,kentucky,trump-d,GOP,1269354,1352372,1,1,1978194,2096360,118494,91.67
1730862281,kentucky,harris-k,DEM,678394,710822,0,2,1978194,2096360,118494,91.65
1730862281,kentucky,trump-d,GOP,1269354,1352372,1,1,1978194,2096360,118494,91.65
1730862402,kentucky,trump-d,GOP,1269354,1352372,1,1,1978194,2096360,118494,91.67
1730862402,kentucky,harris-k,DEM,678394,710822,0,2,1978194,2096360,118494,91.67
1730862407,kentucky,harris-k,DEM,678394,710751,0,2,1978194,2096166,118369,91.67
1730862407,kentucky,trump-d,GOP,1269354,1352303,1,1,1978194,2096166,118369,91.67
1730862466,kentucky,trump-d,GOP,1274033,1352303,1,1,1983503,2096166,118369,91.91
1730862466,kentucky,harris-k,DEM,678970,710751,0,2,1983503,2096166,118369,91.91
1730862562,kentucky,harris-k,DEM,678970,711299,0,2,1983503,2097094,114097,91.91
1730862562,kentucky,trump-d,GOP,1274033,1352668,1,1,1983503,2097094,114097,91.91
1730862574,kentucky,trump-d,GOP,1274033,1352668,1,1,1983503,2097094,114097,92
1730862574,kentucky,harris-k,DEM,678970,711299,0,2,1983503,2097094,114097,92
1730862701,kentucky,trump-d,GOP,1289052,1352668,1,1,2003302,2097094,114097,92.92
1730862701,kentucky,harris-k,DEM,683535,711299,0,2,2003302,2097094,114097,92.92
1730862712,kentucky,harris-k,DEM,683535,712393,0,2,2003302,2099554,96710,92.92
1730862712,kentucky,trump-d,GOP,1289052,1353851,1,1,2003302,2099554,96710,92.92
1730862861,kentucky,harris-k,DEM,683535,712481,0,2,2003302,2099407,96418,92.92
1730862861,kentucky,trump-d,GOP,1289052,1353714,1,1,2003302,2099407,96418,92.92
1730862936,kentucky,trump-d,GOP,1296173,1353714,1,1,2012112,2099407,96418,93.33
1730862936,kentucky,harris-k,DEM,685135,712481,0,2,2012112,2099407,96418,93.33
1730863001,kentucky,trump-d,GOP,1307712,1353714,1,1,2028883,2099407,96418,94.11
1730863001,kentucky,harris-k,DEM,690246,712481,0,2,2028883,2099407,96418,94.11
1730863020,kentucky,trump-d,GOP,1307712,1353358,1,1,2028883,2097039,68362,94.11
1730863020,kentucky,harris-k,DEM,690246,710871,0,2,2028883,2097039,68362,94.11
1730863059,kentucky,trump-d,GOP,1307712,1353358,1,1,2028883,2097039,68362,94.11
1730863059,kentucky,harris-k,DEM,690246,710871,0,2,2028883,2097039,68362,94.11
1730863113,kentucky,harris-k,DEM,690246,710871,0,2,2028883,2097039,68362,94.11
1730863113,kentucky,trump-d,GOP,1307712,1353358,1,1,2028883,2097039,68362,94.11
1730863131,kentucky,harris-k,DEM,690246,710399,0,2,2028883,2096098,67415,94.11
1730863131,kentucky,trump-d,GOP,1307712,1353048,1,1,2028883,2096098,67415,94.11
1730863175,kentucky,trump-d,GOP,1307712,1353048,1,1,2028883,2096098,67415,94.11
1730863175,kentucky,harris-k,DEM,690246,710399,0,2,2028883,2096098,67415,94.11
1730863213,kentucky,harris-k,DEM,690246,710399,0,2,2028883,2096098,67415,94.11
1730863213,kentucky,trump-d,GOP,1307712,1353048,1,1,2028883,2096098,67415,94.11
1730863262,kentucky,trump-d,GOP,1307712,1353048,1,1,2028883,2096098,67415,94.1
1730863262,kentucky,harris-k,DEM,690246,710399,0,2,2028883,2096098,67415,94.1
1730863294,kentucky,trump-d,GOP,1307712,1353048,1,1,2028883,2096098,67415,94.15
1730863294,kentucky,harris-k,DEM,690246,710399,0,2,2028883,2096098,67415,94.15
1730863329,kentucky,harris-k,DEM,690246,710366,0,2,2028883,2095890,67214,94.15
1730863329,kentucky,trump-d,GOP,1307712,1352820,1,1,2028883,2095890,67214,94.15
1730863390,kentucky,trump-d,GOP,1307712,1352820,1,1,2028883,2095890,67214,94.15
1730863390,kentucky,harris-k,DEM,690246,710366,0,2,2028883,2095890,67214,94.15
1730863414,kentucky,harris-k,DEM,690246,710366,0,2,2028883,2095890,67214,94.15
1730863414,kentucky,trump-d,GOP,1307712,1352820,1,1,2028883,2095890,67214,94.15
1730863427,kentucky,harris-k,DEM,690246,710366,0,2,2028883,2095890,67214,94.15
1730863427,kentucky,trump-d,GOP,1307712,1352820,1,1,2028883,2095890,67214,94.15
1730863460,kentucky,harris-k,DEM,690246,710366,0,2,2028883,2095890,67214,94.15
1730863460,kentucky,trump-d,GOP,1307712,1352820,1,1,2028883,2095890,67214,94.15
1730863486,kentucky,trump-d,GOP,1307712,1353433,1,1,2028883,2097624,68923,94.15
1730863486,kentucky,harris-k,DEM,690246,711307,0,2,2028883,2097624,68923,94.15
1730863512,kentucky,trump-d,GOP,1307712,1353433,1,1,2028883,2097624,68923,94.27
1730863512,kentucky,harris-k,DEM,690246,711307,0,2,2028883,2097624,68923,94.27
1730863532,kentucky,trump-d,GOP,1307712,1353433,1,1,2028883,2097624,68923,94.3
1730863532,kentucky,harris-k,DEM,690246,711307,0,2,2028883,2097624,68923,94.3
1730863562,kentucky,harris-k,DEM,690246,711307,0,2,2029048,2097624,68923,94.31
1730863562,kentucky,trump-d,GOP,1307712,1353433,1,1,2029048,2097624,68923,94.31
1730863615,kentucky,trump-d,GOP,1307712,1353770,1,1,2029048,2098322,69460,94.31
1730863615,kentucky,harris-k,DEM,690246,711584,0,2,2029048,2098322,69460,94.31
1730863677,kentucky,trump-d,GOP,1307712,1353770,1,1,2029048,2098322,69460,94.31
1730863677,kentucky,harris-k,DEM,690246,711584,0,2,2029048,2098322,69460,94.31
1730863779,kentucky,trump-d,GOP,1312617,1353770,1,1,2034990,2098322,69460,94.59
1730863779,kentucky,harris-k,DEM,691211,711584,0,2,2034990,2098322,69460,94.59
1730863805,kentucky,harris-k,DEM,691211,710339,0,2,2034990,2095991,61117,94.59
1730863805,kentucky,trump-d,GOP,1312617,1352798,1,1,2034990,2095991,61117,94.59
1730863815,kentucky,harris-k,DEM,691211,710339,0,2,2034990,2095991,61117,94.59
1730863815,kentucky,trump-d,GOP,1312617,1352798,1,1,2034990,2095991,61117,94.59
1730863852,kentucky,harris-k,DEM,691211,710339,0,2,2034990,2095991,61117,94.58
1730863852,kentucky,trump-d,GOP,1312617,1352798,1,1,2034990,2095991,61117,94.58
1730863864,kentucky,trump-d,GOP,1312617,1352798,1,1,2034990,2095991,61117,94.58
1730863864,kentucky,harris-k,DEM,691211,710339,0,2,2034990,2095991,61117,94.58
1730863966,kentucky,harris-k,DEM,691211,710397,0,2,2034990,2095554,60675,94.58
1730863966,kentucky,trump-d,GOP,1312617,1352301,1,1,2034990,2095554,60675,94.58
1730864005,kentucky,harris-k,DEM,693413,710397,0,2,2041576,2095554,60675,94.89
1730864005,kentucky,trump-d,GOP,1316853,1352301,1,1,2041576,2095554,60675,94.89
1730864073,kentucky,harris-k,DEM,693413,710397,0,2,2041576,2095554,60675,94.89
1730864073,kentucky,trump-d,GOP,1316853,1352301,1,1,2041576,2095554,60675,94.89
1730864126,kentucky,harris-k,DEM,693413,709494,0,2,2041576,2094011,52570,94.89
1730864126,kentucky,trump-d,GOP,1316853,1351869,1,1,2041576,2094011,52570,94.89
1730864135,kentucky,harris-k,DEM,693413,709494,0,2,2041576,2094011,52570,94.89
1730864135,kentucky,trump-d,GOP,1316853,1351869,1,1,2041576,2094011,52570,94.89
1730864223,kentucky,trump-d,GOP,1323701,1351869,1,1,2050006,2094011,52570,95.28
1730864223,kentucky,harris-k,DEM,694870,709494,0,2,2050006,2094011,52570,95.28
